시도,시군구,날짜,전세가율,시도코드,매물종별구분
대구,수성구,2023-08,60.16,27,아파트
대구,수성구,2023-09,60.05,27,아파트
대구,수성구,2023-10,60.0,27,아파트
대구,수성구,2023-11,59.87,27,아파트
대구,수성구,2023-12,59.75,27,아파트
대구,수성구,2024-01,59.45,27,아파트
대구,수성구,2024-02,59.28,27,아파트
대구,수성구,2024-03,59.09,27,아파트
대구,수성구,2024-04,58.83,27,아파트
대구,수성구,2024-05,58.58,27,아파트
대구,수성구,2024-06,58.59,27,아파트
대구,수성구,2024-07,58.52,27,아파트
대구,수성구,2024-08,58.35,27,아파트
대구,수성구,2024-09,58.38,27,아파트
대구,수성구,2024-10,58.28,27,아파트
대구,수성구,2024-11,58.03,27,아파트
대구,수성구,2024-12,58.25,27,아파트
대구,수성구,2025-01,58.28,27,아파트
대구,수성구,2025-02,58.38,27,아파트
대구,수성구,2025-03,58.32,27,아파트
대구,수성구,2025-04,58.23,27,아파트
대구,수성구,2025-05,58.33,27,아파트
대구,수성구,2025-06,58.44,27,아파트
대구,수성구,2025-07,58.52,27,아파트
대구,수성구,2025-08,58.64,27,아파트
대구,수성구,2025-09,59.24,27,아파트
대구,수성구,2025-10,59.5,27,아파트
대구,수성구,2025-11,59.92,27,아파트
대구,수성구,2025-12,59.96,27,아파트
대구,달서구,2013-04,77.84,27,아파트
대구,달서구,2013-05,77.59,27,아파트
대구,달서구,2013-06,77.49,27,아파트
대구,달서구,2013-07,77.11,27,아파트
대구,달서구,2013-08,77.25,27,아파트
대구,달서구,2013-09,77.06,27,아파트
대구,달서구,2013-10,76.67,27,아파트
대구,달서구,2013-11,76.6,27,아파트
대구,달서구,2013-12,76.17,27,아파트
대구,달서구,2014-01,76.16,27,아파트
대구,달서구,2014-02,76.0,27,아파트
대구,달서구,2014-03,75.68,27,아파트
대구,달서구,2014-04,76.18,27,아파트
대구,달서구,2014-05,76.83,27,아파트
대구,달서구,2014-06,77.59,27,아파트
대구,달서구,2014-07,77.54,27,아파트
대구,달서구,2014-08,77.26,27,아파트
대구,달서구,2014-09,77.53,27,아파트
대구,달서구,2014-10,77.78,27,아파트
대구,달서구,2014-11,77.81,27,아파트
대구,달서구,2014-12,78.26,27,아파트
대구,달서구,2015-01,78.92,27,아파트
대구,달서구,2015-02,79.03,27,아파트
대구,달서구,2015-03,79.11,27,아파트
대구,달서구,2015-04,78.7,27,아파트
대구,달서구,2015-05,78.14,27,아파트
대구,달서구,2015-06,77.63,27,아파트
대구,달서구,2015-07,77.03,27,아파트
대구,달서구,2015-08,76.84,27,아파트
대구,달서구,2015-09,76.33,27,아파트
대구,달서구,2015-10,76.67,27,아파트
대구,달서구,2015-11,76.66,27,아파트
대구,달서구,2015-12,76.92,27,아파트
대구,달서구,2016-01,76.94,27,아파트
대구,달서구,2016-02,77.23,27,아파트
대구,달서구,2016-03,77.23,27,아파트
대구,달서구,2016-04,76.96,27,아파트
대구,달서구,2016-05,76.17,27,아파트
대구,달서구,2016-06,76.23,27,아파트
대구,달서구,2016-07,75.94,27,아파트
대구,달서구,2016-08,75.99,27,아파트
대구,달서구,2016-09,75.83,27,아파트
대구,달서구,2016-10,76.09,27,아파트
대구,달서구,2016-11,76.42,27,아파트
대구,달서구,2016-12,76.43,27,아파트
대구,달서구,2017-01,76.66,27,아파트
대구,달서구,2017-02,76.78,27,아파트
대구,달서구,2017-03,76.9,27,아파트
대구,달서구,2017-04,77.39,27,아파트
대구,달서구,2017-05,77.42,27,아파트
대구,달서구,2017-06,77.37,27,아파트
대구,달서구,2017-07,77.29,27,아파트
대구,달서구,2017-08,77.07,27,아파트
대구,달서구,2017-09,76.8,27,아파트
대구,달서구,2017-10,77.05,27,아파트
대구,달서구,2017-11,76.87,27,아파트
대구,달서구,2017-12,77.09,27,아파트
대구,달서구,2018-01,77.09,27,아파트
대구,달서구,2018-02,76.98,27,아파트
대구,달서구,2018-03,76.57,27,아파트
대구,달서구,2018-04,76.65,27,아파트
대구,달서구,2018-05,76.18,27,아파트
대구,달서구,2018-06,76.09,27,아파트
대구,달서구,2018-07,76.01,27,아파트
대구,달서구,2018-08,75.83,27,아파트
대구,달서구,2018-09,75.58,27,아파트
대구,달서구,2018-10,75.31,27,아파트
대구,달서구,2018-11,75.19,27,아파트
대구,달서구,2018-12,75.12,27,아파트
대구,달서구,2019-01,74.57,27,아파트
대구,달서구,2019-02,74.57,27,아파트
대구,달서구,2019-03,74.24,27,아파트
대구,달서구,2019-04,74.37,27,아파트
대구,달서구,2019-05,74.32,27,아파트
대구,달서구,2019-06,74.06,27,아파트
대구,달서구,2019-07,74.12,27,아파트
대구,달서구,2019-08,74.34,27,아파트
대구,달서구,2019-09,74.44,27,아파트
대구,달서구,2019-10,75.11,27,아파트
대구,달서구,2019-11,75.82,27,아파트
대구,달서구,2019-12,76.21,27,아파트
대구,달서구,2020-01,76.36,27,아파트
대구,달서구,2020-02,76.01,27,아파트
대구,달서구,2020-03,76.01,27,아파트
대구,달서구,2020-04,76.01,27,아파트
대구,달서구,2020-05,75.93,27,아파트
대구,달서구,2020-06,75.61,27,아파트
대구,달서구,2020-07,75.26,27,아파트
대구,달서구,2020-08,74.84,27,아파트
대구,달서구,2020-09,74.84,27,아파트
대구,달서구,2020-10,74.98,27,아파트
대구,달서구,2020-11,74.29,27,아파트
대구,달서구,2020-12,72.9,27,아파트
대구,달서구,2021-01,72.28,27,아파트
대구,달서구,2021-02,71.51,27,아파트
대구,달서구,2021-03,71.52,27,아파트
대구,달서구,2021-04,71.13,27,아파트
대구,달서구,2021-05,71.02,27,아파트
대구,달서구,2021-06,70.88,27,아파트
대구,달서구,2021-07,71.89,27,아파트
대구,달서구,2021-08,74.17,27,아파트
대구,달서구,2021-09,74.9,27,아파트
대구,달서구,2021-10,75.08,27,아파트
대구,달서구,2021-11,74.42,27,아파트
대구,달서구,2021-12,74.31,27,아파트
대구,달서구,2022-01,73.82,27,아파트
대구,달서구,2022-02,73.86,27,아파트
대구,달서구,2022-03,73.98,27,아파트
대구,달서구,2022-04,73.84,27,아파트
대구,달서구,2022-05,72.45,27,아파트
대구,달서구,2022-06,71.74,27,아파트
대구,달서구,2022-07,70.88,27,아파트
대구,달서구,2022-08,69.9,27,아파트
대구,달서구,2022-09,69.9,27,아파트
대구,달서구,2022-10,69.23,27,아파트
대구,달서구,2022-11,71.43,27,아파트
대구,달서구,2022-12,70.77,27,아파트
대구,달서구,2023-01,70.39,27,아파트
대구,달서구,2023-02,69.93,27,아파트
대구,달서구,2023-03,69.29,27,아파트
대구,달서구,2023-04,69.34,27,아파트
대구,달서구,2023-05,69.14,27,아파트
대구,달서구,2023-06,68.96,27,아파트
대구,달서구,2023-07,69.25,27,아파트
대구,달서구,2023-08,69.2,27,아파트
대구,달서구,2023-09,69.31,27,아파트
대구,달서구,2023-10,69.36,27,아파트
대구,달서구,2023-11,69.3,27,아파트
대구,달서구,2023-12,69.28,27,아파트
대구,달서구,2024-01,69.29,27,아파트
대구,달서구,2024-02,69.23,27,아파트
대구,달서구,2024-03,69.33,27,아파트
대구,달서구,2024-04,69.69,27,아파트
대구,달서구,2024-05,69.74,27,아파트
대구,달서구,2024-06,69.8,27,아파트
대구,달서구,2024-07,69.76,27,아파트
대구,달서구,2024-08,69.73,27,아파트
대구,달서구,2024-09,69.51,27,아파트
대구,달서구,2024-10,69.54,27,아파트
대구,달서구,2024-11,69.62,27,아파트
대구,달서구,2024-12,69.72,27,아파트
대구,달서구,2025-01,69.71,27,아파트
대구,달서구,2025-02,69.74,27,아파트
대구,달서구,2025-03,69.78,27,아파트
대구,달서구,2025-04,69.73,27,아파트
대구,달서구,2025-05,69.89,27,아파트
대구,달서구,2025-06,69.97,27,아파트
대구,달서구,2025-07,70.01,27,아파트
대구,달서구,2025-08,70.23,27,아파트
대구,달서구,2025-09,70.39,27,아파트
대구,달서구,2025-10,70.6,27,아파트
대구,달서구,2025-11,70.74,27,아파트
대구,달서구,2025-12,70.8,27,아파트
대구,달성군,2013-04,74.59,27,아파트
대구,달성군,2013-05,74.09,27,아파트
대구,달성군,2013-06,73.83,27,아파트
대구,달성군,2013-07,73.16,27,아파트
대구,달성군,2013-08,72.96,27,아파트
대구,달성군,2013-09,73.81,27,아파트
대구,달성군,2013-10,74.01,27,아파트
대구,달성군,2013-11,74.78,27,아파트
대구,달성군,2013-12,74.64,27,아파트
대구,달성군,2014-01,75.06,27,아파트
대구,달성군,2014-02,74.79,27,아파트
대구,달성군,2014-03,74.93,27,아파트
대구,달성군,2014-04,76.64,27,아파트
대구,달성군,2014-05,77.51,27,아파트
대구,달성군,2014-06,78.27,27,아파트
대구,달성군,2014-07,78.22,27,아파트
대구,달성군,2014-08,78.55,27,아파트
대구,달성군,2014-09,78.5,27,아파트
대구,달성군,2014-10,78.66,27,아파트
대구,달성군,2014-11,79.05,27,아파트
대구,달성군,2014-12,78.86,27,아파트
대구,달성군,2015-01,78.91,27,아파트
대구,달성군,2015-02,78.81,27,아파트
대구,달성군,2015-03,78.58,27,아파트
대구,달성군,2015-04,78.52,27,아파트
대구,달성군,2015-05,78.07,27,아파트
대구,달성군,2015-06,77.66,27,아파트
대구,달성군,2015-07,77.65,27,아파트
대구,달성군,2015-08,77.15,27,아파트
대구,달성군,2015-09,76.97,27,아파트
대구,달성군,2015-10,77.39,27,아파트
대구,달성군,2015-11,77.6,27,아파트
대구,달성군,2015-12,78.02,27,아파트
대구,달성군,2016-01,77.48,27,아파트
대구,달성군,2016-02,77.56,27,아파트
대구,달성군,2016-03,77.56,27,아파트
대구,달성군,2016-04,77.07,27,아파트
대구,달성군,2016-05,76.57,27,아파트
대구,달성군,2016-06,76.33,27,아파트
대구,달성군,2016-07,74.09,27,아파트
대구,달성군,2016-08,72.95,27,아파트
대구,달성군,2016-09,72.54,27,아파트
대구,달성군,2016-10,72.06,27,아파트
대구,달성군,2016-11,72.69,27,아파트
대구,달성군,2016-12,73.32,27,아파트
대구,달성군,2017-01,73.78,27,아파트
대구,달성군,2017-02,73.88,27,아파트
대구,달성군,2017-03,74.13,27,아파트
대구,달성군,2017-04,74.14,27,아파트
대구,달성군,2017-05,73.95,27,아파트
대구,달성군,2017-06,73.9,27,아파트
대구,달성군,2017-07,73.92,27,아파트
대구,달성군,2017-08,74.67,27,아파트
대구,달성군,2017-09,74.77,27,아파트
대구,달성군,2017-10,74.03,27,아파트
대구,달성군,2017-11,73.98,27,아파트
대구,달성군,2017-12,73.83,27,아파트
대구,달성군,2018-01,73.77,27,아파트
대구,달성군,2018-02,73.72,27,아파트
대구,달성군,2018-03,73.54,27,아파트
대구,달성군,2018-04,73.92,27,아파트
대구,달성군,2018-05,74.02,27,아파트
대구,달성군,2018-06,74.01,27,아파트
대구,달성군,2018-07,74.01,27,아파트
대구,달성군,2018-08,73.98,27,아파트
대구,달성군,2018-09,73.94,27,아파트
대구,달성군,2018-10,74.39,27,아파트
대구,달성군,2018-11,74.42,27,아파트
대구,달성군,2018-12,74.69,27,아파트
대구,달성군,2019-01,73.88,27,아파트
대구,달성군,2019-02,73.88,27,아파트
대구,달성군,2019-03,73.78,27,아파트
대구,달성군,2019-04,74.11,27,아파트
대구,달성군,2019-05,74.05,27,아파트
대구,달성군,2019-06,74.11,27,아파트
대구,달성군,2019-07,74.52,27,아파트
대구,달성군,2019-08,74.85,27,아파트
대구,달성군,2019-09,74.84,27,아파트
대구,달성군,2019-10,74.92,27,아파트
대구,달성군,2019-11,75.03,27,아파트
대구,달성군,2019-12,75.1,27,아파트
대구,달성군,2020-01,75.26,27,아파트
대구,달성군,2020-02,75.69,27,아파트
대구,달성군,2020-03,75.69,27,아파트
대구,달성군,2020-04,75.67,27,아파트
대구,달성군,2020-05,75.52,27,아파트
대구,달성군,2020-06,75.5,27,아파트
대구,달성군,2020-07,75.5,27,아파트
대구,달성군,2020-08,75.49,27,아파트
대구,달성군,2020-09,75.49,27,아파트
대구,달성군,2020-10,76.28,27,아파트
대구,달성군,2020-11,76.08,27,아파트
대구,달성군,2020-12,75.46,27,아파트
대구,달성군,2021-01,74.85,27,아파트
대구,달성군,2021-02,74.36,27,아파트
대구,달성군,2021-03,73.03,27,아파트
대구,달성군,2021-04,72.54,27,아파트
대구,달성군,2021-05,72.15,27,아파트
대구,달성군,2021-06,72.35,27,아파트
대구,달성군,2021-07,72.32,27,아파트
대구,달성군,2021-08,73.2,27,아파트
대구,달성군,2021-09,74.12,27,아파트
대구,달성군,2021-10,73.95,27,아파트
대구,달성군,2021-11,74.36,27,아파트
대구,달성군,2021-12,74.61,27,아파트
대구,달성군,2022-01,74.83,27,아파트
대구,달성군,2022-02,74.87,27,아파트
대구,달성군,2022-03,74.84,27,아파트
대구,달성군,2022-04,74.91,27,아파트
대구,달성군,2022-05,74.72,27,아파트
대구,달성군,2022-06,74.23,27,아파트
대구,달성군,2022-07,73.88,27,아파트
대구,달성군,2022-08,74.32,27,아파트
대구,달성군,2022-09,74.71,27,아파트
대구,달성군,2022-10,75.27,27,아파트
대구,달성군,2022-11,74.03,27,아파트
대구,달성군,2022-12,73.77,27,아파트
대구,달성군,2023-01,73.21,27,아파트
대구,달성군,2023-02,72.19,27,아파트
대구,달성군,2023-03,71.73,27,아파트
대구,달성군,2023-04,71.54,27,아파트
대구,달성군,2023-05,71.56,27,아파트
대구,달성군,2023-06,71.52,27,아파트
대구,달성군,2023-07,71.31,27,아파트
대구,달성군,2023-08,71.07,27,아파트
대구,달성군,2023-09,70.85,27,아파트
대구,달성군,2023-10,70.2,27,아파트
대구,달성군,2023-11,69.99,27,아파트
대구,달성군,2023-12,70.04,27,아파트
대구,달성군,2024-01,69.96,27,아파트
대구,달성군,2024-02,69.97,27,아파트
대구,달성군,2024-03,69.83,27,아파트
대구,달성군,2024-04,69.86,27,아파트
대구,달성군,2024-05,69.82,27,아파트
대구,달성군,2024-06,69.8,27,아파트
대구,달성군,2024-07,69.56,27,아파트
대구,달성군,2024-08,69.45,27,아파트
대구,달성군,2024-09,69.39,27,아파트
대구,달성군,2024-10,69.49,27,아파트
대구,달성군,2024-11,69.5,27,아파트
대구,달성군,2024-12,69.5,27,아파트
대구,달성군,2025-01,69.54,27,아파트
대구,달성군,2025-02,69.66,27,아파트
대구,달성군,2025-03,69.66,27,아파트
대구,달성군,2025-04,69.8,27,아파트
대구,달성군,2025-05,69.83,27,아파트
대구,달성군,2025-06,70.04,27,아파트
대구,달성군,2025-07,70.13,27,아파트
대구,달성군,2025-08,70.49,27,아파트
대구,달성군,2025-09,70.86,27,아파트
대구,달성군,2025-10,71.16,27,아파트
대구,달성군,2025-11,71.28,27,아파트
대구,달성군,2025-12,71.62,27,아파트
인천,중구,2013-04,45.14,28,아파트
인천,중구,2013-05,45.26,28,아파트
인천,중구,2013-06,45.6,28,아파트
인천,중구,2013-07,45.89,28,아파트
인천,중구,2013-08,46.15,28,아파트
인천,중구,2013-09,46.23,28,아파트
인천,중구,2013-10,47.12,28,아파트
인천,중구,2013-11,47.6,28,아파트
인천,중구,2013-12,47.63,28,아파트
인천,중구,2014-01,47.75,28,아파트
인천,중구,2014-02,49.96,28,아파트
인천,중구,2014-03,50.4,28,아파트
인천,중구,2014-04,50.13,28,아파트
인천,중구,2014-05,50.27,28,아파트
인천,중구,2014-06,50.22,28,아파트
인천,중구,2014-07,50.25,28,아파트
인천,중구,2014-08,50.3,28,아파트
인천,중구,2014-09,50.52,28,아파트
인천,중구,2014-10,50.7,28,아파트
인천,중구,2014-11,51.0,28,아파트
인천,중구,2014-12,51.58,28,아파트
인천,중구,2015-01,52.27,28,아파트
인천,중구,2015-02,52.87,28,아파트
인천,중구,2015-03,54.66,28,아파트
인천,중구,2015-04,54.89,28,아파트
인천,중구,2015-05,55.5,28,아파트
인천,중구,2015-06,58.67,28,아파트
인천,중구,2015-07,59.03,28,아파트
인천,중구,2015-08,59.24,28,아파트
인천,중구,2015-09,59.69,28,아파트
인천,중구,2015-10,59.7,28,아파트
인천,중구,2015-11,63.33,28,아파트
인천,중구,2015-12,64.64,28,아파트
인천,중구,2016-01,64.65,28,아파트
인천,중구,2016-02,65.03,28,아파트
인천,중구,2016-03,65.03,28,아파트
인천,중구,2016-04,65.48,28,아파트
인천,중구,2016-05,65.78,28,아파트
인천,중구,2016-06,66.06,28,아파트
인천,중구,2016-07,66.27,28,아파트
인천,중구,2016-08,65.97,28,아파트
인천,중구,2016-09,65.87,28,아파트
인천,중구,2016-10,65.75,28,아파트
인천,중구,2016-11,65.69,28,아파트
인천,중구,2016-12,65.76,28,아파트
인천,중구,2017-01,65.94,28,아파트
인천,중구,2017-02,66.5,28,아파트
인천,중구,2017-03,66.45,28,아파트
인천,중구,2017-04,67.81,28,아파트
인천,중구,2017-05,67.65,28,아파트
인천,중구,2017-06,67.63,28,아파트
인천,중구,2017-07,67.62,28,아파트
인천,중구,2017-08,67.43,28,아파트
인천,중구,2017-09,67.39,28,아파트
인천,중구,2017-10,67.53,28,아파트
인천,중구,2017-11,67.52,28,아파트
인천,중구,2017-12,67.52,28,아파트
인천,중구,2018-01,67.54,28,아파트
인천,중구,2018-02,67.87,28,아파트
인천,중구,2018-03,67.76,28,아파트
인천,중구,2018-04,67.77,28,아파트
인천,중구,2018-05,67.59,28,아파트
인천,중구,2018-06,67.91,28,아파트
인천,중구,2018-07,67.33,28,아파트
인천,중구,2018-08,67.79,28,아파트
인천,중구,2018-09,67.64,28,아파트
인천,중구,2018-10,68.06,28,아파트
인천,중구,2018-11,67.55,28,아파트
인천,중구,2018-12,67.59,28,아파트
인천,중구,2019-01,67.39,28,아파트
인천,중구,2019-02,67.39,28,아파트
인천,중구,2019-03,67.39,28,아파트
인천,중구,2019-04,67.31,28,아파트
인천,중구,2019-05,67.41,28,아파트
인천,중구,2019-06,67.82,28,아파트
인천,중구,2019-07,68.22,28,아파트
인천,중구,2019-08,68.38,28,아파트
인천,중구,2019-09,67.34,28,아파트
인천,중구,2019-10,67.43,28,아파트
인천,중구,2019-11,67.33,28,아파트
인천,중구,2019-12,67.13,28,아파트
인천,중구,2020-01,66.87,28,아파트
인천,중구,2020-02,67.13,28,아파트
인천,중구,2020-03,67.13,28,아파트
인천,중구,2020-04,66.87,28,아파트
인천,중구,2020-05,66.8,28,아파트
인천,중구,2020-06,66.54,28,아파트
인천,중구,2020-07,66.46,28,아파트
인천,중구,2020-08,67.02,28,아파트
인천,중구,2020-09,67.02,28,아파트
인천,중구,2020-10,68.55,28,아파트
인천,중구,2020-11,70.58,28,아파트
인천,중구,2020-12,71.36,28,아파트
인천,중구,2021-01,71.46,28,아파트
인천,중구,2021-02,71.72,28,아파트
인천,중구,2021-03,71.62,28,아파트
인천,중구,2021-04,71.65,28,아파트
인천,중구,2021-05,71.53,28,아파트
인천,중구,2021-06,71.44,28,아파트
인천,중구,2021-07,71.28,28,아파트
인천,중구,2021-08,70.01,28,아파트
인천,중구,2021-09,68.43,28,아파트
인천,중구,2021-10,70.04,28,아파트
인천,중구,2021-11,68.0,28,아파트
인천,중구,2021-12,67.05,28,아파트
인천,중구,2022-01,67.1,28,아파트
인천,중구,2022-02,67.04,28,아파트
인천,중구,2022-03,67.03,28,아파트
인천,중구,2022-04,66.79,28,아파트
인천,중구,2022-05,66.24,28,아파트
인천,중구,2022-06,65.95,28,아파트
인천,중구,2022-07,65.44,28,아파트
인천,중구,2022-08,64.87,28,아파트
인천,중구,2022-09,64.67,28,아파트
인천,중구,2022-10,64.45,28,아파트
인천,중구,2022-11,62.82,28,아파트
인천,중구,2022-12,62.15,28,아파트
인천,중구,2023-01,61.63,28,아파트
인천,중구,2023-02,60.12,28,아파트
인천,중구,2023-03,60.52,28,아파트
인천,중구,2023-04,60.92,28,아파트
인천,중구,2023-05,61.27,28,아파트
인천,중구,2023-06,61.31,28,아파트
인천,중구,2023-07,60.76,28,아파트
인천,중구,2023-08,60.62,28,아파트
인천,중구,2023-09,61.3,28,아파트
인천,중구,2023-10,63.29,28,아파트
인천,중구,2023-11,63.88,28,아파트
인천,중구,2023-12,64.19,28,아파트
인천,중구,2024-01,64.37,28,아파트
인천,중구,2024-02,64.73,28,아파트
인천,중구,2024-03,64.98,28,아파트
인천,중구,2024-04,65.01,28,아파트
인천,중구,2024-05,65.23,28,아파트
인천,중구,2024-06,65.53,28,아파트
인천,중구,2024-07,65.49,28,아파트
인천,중구,2024-08,65.95,28,아파트
인천,중구,2024-09,66.47,28,아파트
인천,중구,2024-10,66.57,28,아파트
인천,중구,2024-11,66.68,28,아파트
인천,중구,2024-12,66.47,28,아파트
인천,중구,2025-01,66.19,28,아파트
인천,중구,2025-02,66.12,28,아파트
인천,중구,2025-03,66.03,28,아파트
인천,중구,2025-04,65.96,28,아파트
인천,중구,2025-05,66.24,28,아파트
인천,중구,2025-06,66.49,28,아파트
인천,중구,2025-07,66.58,28,아파트
인천,중구,2025-08,66.92,28,아파트
인천,중구,2025-09,67.0,28,아파트
인천,중구,2025-10,67.14,28,아파트
인천,중구,2025-11,67.27,28,아파트
인천,중구,2025-12,67.46,28,아파트
인천,동구,2013-04,55.32,28,아파트
인천,동구,2013-05,55.57,28,아파트
인천,동구,2013-06,55.65,28,아파트
인천,동구,2013-07,55.76,28,아파트
인천,동구,2013-08,56.25,28,아파트
인천,동구,2013-09,56.66,28,아파트
인천,동구,2013-10,56.89,28,아파트
인천,동구,2013-11,57.34,28,아파트
인천,동구,2013-12,58.3,28,아파트
인천,동구,2014-01,58.35,28,아파트
인천,동구,2014-02,60.23,28,아파트
인천,동구,2014-03,62.06,28,아파트
인천,동구,2014-04,62.35,28,아파트
인천,동구,2014-05,62.61,28,아파트
인천,동구,2014-06,63.47,28,아파트
인천,동구,2014-07,63.53,28,아파트
인천,동구,2014-08,63.94,28,아파트
인천,동구,2014-09,63.95,28,아파트
인천,동구,2014-10,65.21,28,아파트
인천,동구,2014-11,67.22,28,아파트
인천,동구,2014-12,67.44,28,아파트
인천,동구,2015-01,68.02,28,아파트
인천,동구,2015-02,68.16,28,아파트
인천,동구,2015-03,67.99,28,아파트
인천,동구,2015-04,67.81,28,아파트
인천,동구,2015-05,68.97,28,아파트
인천,동구,2015-06,69.16,28,아파트
인천,동구,2015-07,70.13,28,아파트
인천,동구,2015-08,72.05,28,아파트
인천,동구,2015-09,73.53,28,아파트
인천,동구,2015-10,73.82,28,아파트
인천,동구,2015-11,74.52,28,아파트
인천,동구,2015-12,74.9,28,아파트
인천,동구,2016-01,74.88,28,아파트
인천,동구,2016-02,75.0,28,아파트
인천,동구,2016-03,75.0,28,아파트
인천,동구,2016-04,75.46,28,아파트
인천,동구,2016-05,75.63,28,아파트
인천,동구,2016-06,76.25,28,아파트
인천,동구,2016-07,76.34,28,아파트
인천,동구,2016-08,76.65,28,아파트
인천,동구,2016-09,76.72,28,아파트
인천,동구,2016-10,76.75,28,아파트
인천,동구,2016-11,77.3,28,아파트
인천,동구,2016-12,77.13,28,아파트
인천,동구,2017-01,77.17,28,아파트
인천,동구,2017-02,77.19,28,아파트
인천,동구,2017-03,76.9,28,아파트
인천,동구,2017-04,77.1,28,아파트
인천,동구,2017-05,77.25,28,아파트
인천,동구,2017-06,77.27,28,아파트
인천,동구,2017-07,77.27,28,아파트
인천,동구,2017-08,77.4,28,아파트
인천,동구,2017-09,77.26,28,아파트
인천,동구,2017-10,77.24,28,아파트
인천,동구,2017-11,77.3,28,아파트
인천,동구,2017-12,77.34,28,아파트
인천,동구,2018-01,77.48,28,아파트
인천,동구,2018-02,77.55,28,아파트
인천,동구,2018-03,77.54,28,아파트
인천,동구,2018-04,77.36,28,아파트
인천,동구,2018-05,77.18,28,아파트
인천,동구,2018-06,77.28,28,아파트
인천,동구,2018-07,77.4,28,아파트
인천,동구,2018-08,77.36,28,아파트
인천,동구,2018-09,77.28,28,아파트
인천,동구,2018-10,77.32,28,아파트
인천,동구,2018-11,77.23,28,아파트
인천,동구,2018-12,77.36,28,아파트
인천,동구,2019-01,77.62,28,아파트
인천,동구,2019-02,77.62,28,아파트
인천,동구,2019-03,77.78,28,아파트
인천,동구,2019-04,77.8,28,아파트
인천,동구,2019-05,77.82,28,아파트
인천,동구,2019-06,77.92,28,아파트
인천,동구,2019-07,77.92,28,아파트
인천,동구,2019-08,77.93,28,아파트
인천,동구,2019-09,78.0,28,아파트
인천,동구,2019-10,78.02,28,아파트
인천,동구,2019-11,78.07,28,아파트
인천,동구,2019-12,78.09,28,아파트
인천,동구,2020-01,78.08,28,아파트
인천,동구,2020-02,77.95,28,아파트
인천,동구,2020-03,77.95,28,아파트
인천,동구,2020-04,77.99,28,아파트
인천,동구,2020-05,78.17,28,아파트
인천,동구,2020-06,77.71,28,아파트
인천,동구,2020-07,77.11,28,아파트
인천,동구,2020-08,76.84,28,아파트
인천,동구,2020-09,76.84,28,아파트
인천,동구,2020-10,77.23,28,아파트
인천,동구,2020-11,77.87,28,아파트
인천,동구,2020-12,78.17,28,아파트
인천,동구,2021-01,78.3,28,아파트
인천,동구,2021-02,78.19,28,아파트
인천,동구,2021-03,78.51,28,아파트
인천,동구,2021-04,78.03,28,아파트
인천,동구,2021-05,77.41,28,아파트
인천,동구,2021-06,75.97,28,아파트
인천,동구,2021-07,74.41,28,아파트
인천,동구,2021-08,73.47,28,아파트
인천,동구,2021-09,72.33,28,아파트
인천,동구,2021-10,69.81,28,아파트
인천,동구,2021-11,68.01,28,아파트
인천,동구,2021-12,67.55,28,아파트
인천,동구,2022-01,68.33,28,아파트
인천,동구,2022-02,68.92,28,아파트
인천,동구,2022-03,69.42,28,아파트
인천,동구,2022-04,70.25,28,아파트
인천,동구,2022-05,70.96,28,아파트
인천,동구,2022-06,71.1,28,아파트
인천,동구,2022-07,71.66,28,아파트
인천,동구,2022-08,71.91,28,아파트
인천,동구,2022-09,71.53,28,아파트
인천,동구,2022-10,71.19,28,아파트
인천,동구,2022-11,71.92,28,아파트
인천,동구,2022-12,72.02,28,아파트
인천,동구,2023-01,72.08,28,아파트
인천,동구,2023-02,72.19,28,아파트
인천,동구,2023-03,72.5,28,아파트
인천,동구,2023-04,72.95,28,아파트
인천,동구,2023-05,73.07,28,아파트
인천,동구,2023-06,72.54,28,아파트
인천,동구,2023-07,72.48,28,아파트
인천,동구,2023-08,72.24,28,아파트
인천,동구,2023-09,72.12,28,아파트
인천,동구,2023-10,72.27,28,아파트
인천,동구,2023-11,72.05,28,아파트
인천,동구,2023-12,71.86,28,아파트
인천,동구,2024-01,72.0,28,아파트
인천,동구,2024-02,71.98,28,아파트
인천,동구,2024-03,72.27,28,아파트
인천,동구,2024-04,72.06,28,아파트
인천,동구,2024-05,72.61,28,아파트
인천,동구,2024-06,72.57,28,아파트
인천,동구,2024-07,72.63,28,아파트
인천,동구,2024-08,72.77,28,아파트
인천,동구,2024-09,73.04,28,아파트
인천,동구,2024-10,73.39,28,아파트
인천,동구,2024-11,73.55,28,아파트
인천,동구,2024-12,73.7,28,아파트
인천,동구,2025-01,74.27,28,아파트
인천,동구,2025-02,74.33,28,아파트
인천,동구,2025-03,74.5,28,아파트
인천,동구,2025-04,74.54,28,아파트
인천,동구,2025-05,74.57,28,아파트
인천,동구,2025-06,74.57,28,아파트
인천,동구,2025-07,74.65,28,아파트
인천,동구,2025-08,74.6,28,아파트
인천,동구,2025-09,74.64,28,아파트
인천,동구,2025-10,74.57,28,아파트
인천,동구,2025-11,74.56,28,아파트
인천,동구,2025-12,74.55,28,아파트
인천,미추홀구,2013-04,54.2,28,아파트
인천,미추홀구,2013-05,54.61,28,아파트
인천,미추홀구,2013-06,55.14,28,아파트
인천,미추홀구,2013-07,55.42,28,아파트
인천,미추홀구,2013-08,55.93,28,아파트
인천,미추홀구,2013-09,56.92,28,아파트
인천,미추홀구,2013-10,57.43,28,아파트
